esmini GIT REV: 7df5a1c
esmini GIT TAG: 
esmini GIT BRANCH: master
esmini BUILD VERSION: N/A - client build
Scenario File Name: resources/xosc/./cut-in.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
896, 89.600000, Ego, 0, 18.055556, 0.000000, 4.081135, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000247, 1.268830, 156.207901, 1407.261569, -3.109813, 2.737050, 13.899931, -0.018340, 0.016158, -0.001221, 0.010623, 1420.492868, -8.000000, 1.376317, -0.001115, 0.000000, 0.000000, 0.001193, -0.000077, , 
897, 89.700000, Ego, 0, 18.055556, 0.000000, 2.956680, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000237, 5.316449, 156.481757, 1408.651532, -3.111266, 2.738568, 13.899632, -0.014525, 0.015179, -0.002990, 0.038154, 1421.910408, -8.000000, 1.376210, -0.001069, 0.000000, 0.000000, 0.000823, -0.000074, , 
898, 89.800000, Ego, 0, 18.055556, 0.000000, 1.832225, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000227, 3.080883, 156.755760, 1410.041467, -3.112051, 2.740022, 13.899345, -0.007856, 0.014544, -0.002866, 0.066689, 1423.327912, -8.000000, 1.376108, -0.001024, 0.000000, 0.000000, 0.000252, -0.000071, , 
899, 89.900000, Ego, 0, 18.055556, 0.000000, 0.707770, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000217, 0.845317, 157.029901, 1411.431374, -3.111885, 2.741413, 13.899071, 0.001666, 0.013910, -0.002743, 0.095220, 1424.745380, -8.000000, 1.376010, -0.000978, 0.000000, 0.000000, 6.282665, -0.000067, , 
900, 90.000000, Ego, 0, 18.055556, 0.000000, 5.866500, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000207, 4.892936, 157.304175, 1412.821255, -3.110481, 2.742740, 13.898809, 0.014041, 0.013275, -0.002619, 0.123747, 1426.162810, -8.000000, 1.375917, -0.000932, 0.000000, 0.000000, 6.281691, -0.000064, , 
901, 90.100000, Ego, 0, 18.055556, 0.000000, 4.742045, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000197, 2.657370, 157.578575, 1414.211110, -3.107554, 2.744005, 13.898559, 0.029268, 0.012641, -0.002495, 0.152269, 1427.580205, -8.000000, 1.375828, -0.000887, 0.000000, 0.000000, 6.280516, -0.000061, , 
902, 90.200000, Ego, 0, 18.055556, 0.000000, 3.617590, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000187, 0.421803, 157.853096, 1415.600943, -3.102819, 2.745205, 13.898322, 0.047347, 0.012007, -0.002371, 0.180786, 1428.997562, -8.000000, 1.375744, -0.000841, 0.000000, 0.000000, 6.279140, -0.000058, , 
903, 90.300000, Ego, 0, 18.055556, 0.000000, 2.493135, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000176, 4.469423, 158.127730, 1416.990752, -3.095991, 2.746342, 13.898098, 0.068276, 0.011372, -0.002247, 0.209300, 1430.414884, -8.000000, 1.375665, -0.000795, 0.000000, 0.000000, 6.277563, -0.000055, , 
904, 90.400000, Ego, 0, 18.055556, 0.000000, 1.368680, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000166, 2.233856, 158.402472, 1418.380541, -3.086786, 2.747416, 13.897885, 0.092057, 0.010738, -0.002122, 0.237808, 1431.832169, -8.000000, 1.375590, -0.000750, 0.000000, 0.000000, 6.275784, -0.000051, , 
905, 90.500000, Ego, 0, 18.055556, 0.000000, 0.244225, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000156, 6.281476, 158.677315, 1419.770310, -3.074917, 2.748427, 13.897686, 0.118689, 0.010104, -0.001998, 0.266313, 1433.249417, -8.000000, 1.375519, -0.000704, 0.000000, 0.000000, 6.273804, -0.000048, , 
906, 90.600000, Ego, 0, 18.055556, 0.000000, 5.402956, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000146, 4.045909, 158.952252, 1421.160059, -3.060100, 2.749374, 13.897498, 0.148170, 0.009470, -0.001873, 0.294813, 1434.666629, -8.000000, 1.375453, -0.000659, 0.000000, 0.000000, 6.271624, -0.000045, , 
907, 90.700000, Ego, 0, 18.055556, 0.000000, 4.278501, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000136, 1.810343, 159.227278, 1422.549792, -3.042050, 2.750257, 13.897323, 0.180501, 0.008836, -0.001749, 0.323309, 1436.083804, -8.000000, 1.375392, -0.000613, 0.000000, 0.000000, 6.269242, -0.000042, , 
908, 90.800000, Ego, 0, 18.055556, 0.000000, 3.154046, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000126, 5.857962, 159.502385, 1423.939508, -3.020482, 2.751078, 13.897161, 0.215681, 0.008203, -0.001624, 0.351800, 1437.500943, -8.000000, 1.375335, -0.000567, 0.000000, 0.000000, 6.266659, -0.000038, , 
909, 90.900000, Ego, 0, 18.055556, 0.000000, 2.029591, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000116, 3.622396, 159.777569, 1425.329209, -2.995111, 2.751835, 13.897011, 0.253709, 0.007569, -0.001499, 0.380287, 1438.918045, -8.000000, 1.375283, -0.000522, 0.000000, 0.000000, 6.263875, -0.000035, , 
910, 91.000000, Ego, 0, 18.055556, 0.000000, 0.905136, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000106, 1.386830, 160.052822, 1426.718896, -2.965819, 2.752528, 13.896874, 0.292915, 0.006935, -0.001374, 0.392055, 1440.335111, -8.000000, 1.375236, -0.000476, 0.000000, 0.000000, 6.261298, -0.000032, , 
911, 91.100000, Ego, 0, 18.055556, 0.000000, 6.063866, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000096, 5.434449, 160.328137, 1428.108571, -2.933482, 2.753158, 13.896749, 0.323377, 0.006302, -0.001248, 0.304616, 1441.752141, -8.000000, 1.375193, -0.000431, 0.000000, 0.000000, 6.259585, -0.000029, , 
912, 91.200000, Ego, 0, 18.055556, 0.000000, 4.939411, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000085, 3.198883, 160.603510, 1429.498235, -2.899337, 2.753725, 13.896637, 0.341450, 0.005668, -0.001123, 0.180730, 1443.169134, -8.000000, 1.375154, -0.000385, 0.000000, 0.000000, 6.258747, -0.000026, , 
913, 91.300000, Ego, 0, 18.055556, 0.000000, 3.814956, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000075, 0.963317, 160.878933, 1430.887889, -2.864624, 2.754228, 13.896537, 0.347130, 0.005035, -0.000998, 0.056807, 1444.586090, -8.000000, 1.375120, -0.000340, 0.000000, 0.000000, 6.258783, -0.000022, , 
914, 91.400000, Ego, 0, 18.055556, 0.000000, 2.690501, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000065, 5.010936, 161.154400, 1432.277534, -2.830582, 2.754669, 13.896450, 0.340420, 0.004401, -0.000872, -0.067097, 1446.003010, -8.000000, 1.375091, -0.000294, 0.000000, 0.000000, 6.259692, -0.000019, , 
915, 91.500000, Ego, 0, 18.055556, 0.000000, 1.566046, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000055, 2.775370, 161.429904, 1433.667171, -2.798449, 2.755045, 13.896375, 0.321322, 0.003768, -0.000747, -0.190982, 1447.419894, -8.000000, 1.375066, -0.000248, 0.000000, 0.000000, 6.261476, -0.000016, , 
916, 91.600000, Ego, 0, 18.055556, 0.000000, 0.441591, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000045, 0.539804, 161.705440, 1435.056802, -2.769466, 2.755359, 13.896313, 0.289837, 0.003135, -0.000622, -0.314848, 1448.836741, -8.000000, 1.375046, -0.000203, 0.000000, 0.000000, 6.264133, -0.000013, , 
917, 91.700000, Ego, 0, 18.055556, 0.000000, 5.600321, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000035, 4.587423, 161.981001, 1436.446429, -2.744869, 2.755609, 13.896263, 0.245968, 0.002501, -0.000496, -0.438695, 1450.253552, -8.000000, 1.375030, -0.000157, 0.000000, 0.000000, 6.267665, -0.000009, , 
918, 91.800000, Ego, 0, 18.055556, 0.000000, 4.475866, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000025, 2.351857, 162.256581, 1437.836051, -2.725897, 2.755796, 13.896226, 0.189716, 0.001868, -0.000371, -0.562522, 1451.670326, -8.000000, 1.375019, -0.000112, 0.000000, 0.000000, 6.272071, -0.000006, , 
919, 91.900000, Ego, 0, 18.055556, 0.000000, 3.351411, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000015, 0.116290, 162.532173, 1439.225672, -2.713789, 2.755919, 13.896202, 0.121083, 0.001235, -0.000245, -0.686330, 1453.087064, -8.000000, 1.375012, -0.000066, 0.000000, 0.000000, 6.277352, -0.000003, , 
920, 92.000000, Ego, 0, 18.055556, 0.000000, 2.226956, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, -0.000005, 4.163910, 162.807770, 1440.615290, -2.709771, 2.755979, 13.896189, 0.040182, 0.000601, -0.000123, -0.809004, 1454.503765, -8.000000, 1.375010, -0.000021, 0.000000, 0.000000, 0.000000, 0.000000, , 
921, 92.100000, Ego, 0, 18.055556, 0.000000, 1.102501, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 1.928343, 163.083366, 1442.004892, -2.709771, 2.755954, 13.896013, 0.000000, -0.000256, -0.001766, -0.401824, 1455.920432, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
922, 92.200000, Ego, 0, 18.055556, 0.000000, 6.261231, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 5.975963, 163.358961, 1443.394493, -2.709771, 2.755954, 13.896013, 0.000000, 0.000000, 0.000000, 0.000000, 1457.337099, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
923, 92.300000, Ego, 0, 18.055556, 0.000000, 5.136776, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 3.740396, 163.634557, 1444.784094, -2.709771, 2.755954, 13.896013, 0.000000, 0.000000, 0.000000, 0.000000, 1458.753765, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
924, 92.400000, Ego, 0, 18.055556, 0.000000, 4.012321, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 1.504830, 163.910152, 1446.173696, -2.709771, 2.755954, 13.896013, 0.000000, 0.000000, 0.000000, 0.000000, 1460.170432, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
925, 92.500000, Ego, 0, 18.055556, 0.000000, 2.887866, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 5.552449, 164.185747, 1447.563297, -2.709771, 2.755954, 13.896013, 0.000000, 0.000000, 0.000000, 0.000000, 1461.587099, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
926, 92.600000, Ego, 0, 18.055556, 0.000000, 1.763411, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 3.316883, 164.461343, 1448.952898, -2.709771, 2.755954, 13.896013, 0.000000, 0.000000, 0.000000, 0.000000, 1463.003765, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
927, 92.700000, Ego, 0, 18.055556, 0.000000, 0.638956, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 1.081317, 164.736938, 1450.342499, -2.709771, 2.755954, 13.896013, 0.000000, 0.000000, 0.000000, 0.000000, 1464.420432, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
928, 92.800000, Ego, 0, 18.055556, 0.000000, 5.797686, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 5.128936, 164.739646, 1450.356152, -2.709771, 0.027077, 0.136527, 0.000000, -27.288768, -137.594856, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
929, 92.900000, Ego, 0, 18.055556, 0.000000, 4.673231, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 2.893370, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, -0.270770, -1.365272, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
930, 93.000000, Ego, 0, 18.055556, 0.000000, 3.548776, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 0.657804, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
931, 93.100000, Ego, 0, 18.055556, 0.000000, 2.424321, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 4.705423, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
932, 93.200000, Ego, 0, 18.055556, 0.000000, 1.299866, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 2.469857, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
933, 93.300000, Ego, 0, 18.055556, 0.000000, 0.175411, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 0.234291, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
934, 93.400000, Ego, 0, 18.055556, 0.000000, 5.334142, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 4.281910, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
935, 93.500000, Ego, 0, 18.055556, 0.000000, 4.209687, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 2.046344, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
936, 93.600000, Ego, 0, 18.055556, 0.000000, 3.085232, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 6.093963, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
937, 93.700000, Ego, 0, 18.055556, 0.000000, 1.960776, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 3.858397, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
938, 93.800000, Ego, 0, 18.055556, 0.000000, 0.836321, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 1.622830, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
939, 93.900000, Ego, 0, 18.055556, 0.000000, 5.995052, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 5.670450, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
940, 94.000000, Ego, 0, 18.055556, 0.000000, 4.870597, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 3.434883, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
941, 94.100000, Ego, 0, 18.055556, 0.000000, 3.746142, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 1.199317, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
942, 94.200000, Ego, 0, 18.055556, 0.000000, 2.621687, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 5.246936, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
943, 94.300000, Ego, 0, 18.055556, 0.000000, 1.497232, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Obj1, 1, 14.166667, 0.000000, 3.011370, 164.739646, 1450.356152, -2.709771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1464.434351, -8.000000, 1.375010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
